model,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
a3_0p50,1.0,wet,85,0,3761.301982744816,100.4945800878053,1.9222956506304916,305.83484211334815,23.546153846153846,11.061538461538461,0.0037819644993259773
a3_0p50,1.0,wet,100,0,3762.289601380944,100.095256794554,1.7844295511476969,303.9168448090553,26.0,13.484615384615385,0.004031588827322604
a3_1p00,0.1,dry,70,0,3618.6020279481527,96.0790362012733,0.3290850043097643,338.7999999999999,57.95384615384615,8.36923076923077,0.03619496470811583
a3_1p00,0.1,dry,85,0,3979.2248833337458,97.7909331303003,0.2886448007013323,411.39999999999986,36.9,17.26153846153846,0.013692808898349413
a3_1p00,0.1,dry,100,0,4139.59469769553,99.86664095657821,0.2602765955040912,474.8315309316869,19.26153846153846,15.330769230769231,0.007099714685806475
a3_1p00,0.1,moderate,70,0,3473.3467517996182,96.16827534639366,0.30296171310126346,338.80000000000007,55.93076923076923,4.176923076923077,0.01995742523658624
a3_1p00,0.1,moderate,85,0,3694.6823066972156,99.1841061668896,0.24483099096981667,411.39999999999975,24.869230769230768,17.26153846153846,0.011920637966452447
a3_1p00,0.1,moderate,100,0,3800.3005599079984,102.20165000238244,0.2335447724485003,440.89714216161667,11.423076923076923,19.723076923076924,0.011001989210424798
a3_1p00,0.1,wet,70,0,3600.5379925695324,95.91864968501547,0.27328985236205855,289.0291501013652,43.284615384615385,23.046153846153846,0.01055405974335805
a3_1p00,0.1,wet,85,0,3642.8925287505194,97.33091271619493,0.27345246416504554,319.6625203617991,24.053846153846155,30.115384615384617,0.008491124064122795
a3_1p00,0.1,wet,100,0,3580.0465069183756,95.24670145405885,0.2894419776151375,342.2949214527315,10.623076923076923,45.57692307692308,0.012343497096614765
a3_1p00,0.2,dry,70,0,3593.6497661332196,95.4165181217209,0.5003875906051357,338.7999999999999,56.207692307692305,8.4,0.03489748705879733
a3_1p00,0.2,dry,85,0,3978.7155151516818,97.77841521756821,0.48717882796338086,411.39999999999986,34.0,14.246153846153845,0.013257817081874668
a3_1p00,0.2,dry,100,0,4134.346243620843,99.74002337274915,0.4718782404299451,480.1073594605467,16.084615384615386,11.753846153846155,0.006155769226150062
a3_1p00,0.2,moderate,70,0,3445.6788827276932,95.4022213237775,0.4313891369667605,338.80000000000024,50.246153846153845,6.161538461538462,0.016766072200387623
a3_1p00,0.2,moderate,85,0,3689.9279238298463,99.0564742960193,0.36057992364614777,409.1050956069585,24.361538461538462,14.061538461538461,0.009513870421003495
a3_1p00,0.2,moderate,100,0,3815.5894609958796,102.61281509137278,0.39124131168586557,427.7857893644223,7.7846153846153845,15.561538461538461,0.009237919241192537
a3_1p00,0.2,wet,70,0,3708.6580882550843,98.79897857013626,0.43724434696625963,301.732246534641,34.58461538461538,16.361538461538462,0.01122446164573916
a3_1p00,0.2,wet,85,0,3722.3681337990097,99.45434433461125,0.4273124592448332,326.7981409042894,12.353846153846154,30.453846153846154,0.007406784284227609
a3_1p00,0.2,wet,100,0,3643.460024264655,96.93381036260539,0.4434945020676657,346.1057170431654,1.146153846153846,47.36153846153846,0.012272768368543277
a3_1p00,0.3,dry,70,0,3581.4401216043802,95.09233467473481,0.6548132152796656,338.8,55.246153846153845,8.338461538461539,0.035825086238799375
a3_1p00,0.3,dry,85,0,3982.926284790924,97.8818964492882,0.682636596113624,411.4,33.95384615384615,12.453846153846154,0.01349430308545668
