pool,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
A,1.0,moderate,100,2,3822.86587027353,102.80849988591612,3.1404989258003075,412.8587381738883,15.623076923076923,7.092307692307692,0.009192634801574522
A,1.0,wet,70,0,3684.1877691399877,98.14708711065843,1.784281986443494,281.12954830389754,38.315384615384616,11.292307692307693,0.006663936193903345
A,1.0,wet,70,1,3680.6077596100877,98.0517153410295,2.412527561397058,278.9147948356775,32.3,11.376923076923077,0.0024230569658211082
A,1.0,wet,70,2,3699.832878815201,98.56387421228528,2.6262096551250056,304.6025630318201,36.776923076923076,14.892307692307693,0.004053178299294359
A,1.0,wet,85,0,3738.52016156477,99.88589470076987,1.7004471737106508,301.8957652275379,26.123076923076923,14.5,0.006243084122828576
A,1.0,wet,85,1,3718.3088445917692,99.34588812285052,2.386155054242316,289.868793291312,32.646153846153844,12.176923076923076,0.0032957828932903012
A,1.0,wet,85,2,3720.3522702980376,99.40048443264808,2.5698483298155774,297.66916795327114,29.723076923076924,16.29230769230769,0.004950571243925573
A,1.0,wet,100,0,3758.5979476211373,99.99704079572477,1.7067046821217073,315.98178971639044,17.546153846153846,18.8,0.0065652215713267095
A,1.0,wet,100,1,3735.251245962467,99.37590464050359,2.3765970618330114,293.5314145198235,31.130769230769232,15.046153846153846,0.003925012734927809
A,1.0,wet,100,2,3722.814756584864,99.04503335472671,2.5699169759168274,295.16287861512257,27.03846153846154,18.8,0.005119201443224125
B,0.1,dry,70,0,3766.709234696718,100.01149342341597,0.32504038467545227,338.7999999999999,64.95384615384616,3.5,0.013898286584637974
B,0.1,dry,70,1,3750.433554437586,99.57935093835133,0.3123723496549614,338.79999999999984,62.03076923076923,4.223076923076923,0.02424072681757365
B,0.1,dry,70,2,3768.4963931874377,100.0589450259965,0.36209864763413474,338.8,61.92307692307692,1.1538461538461537,0.015940433369970537
B,0.1,dry,85,0,4070.5529434507866,100.03535421271553,0.3431861498537089,411.4,35.784615384615385,3.1923076923076925,0.0066341020216765766
B,0.1,dry,85,1,4070.7578297973087,100.0403893709686,0.3010904094171491,411.3999999999998,42.19230769230769,0.7230769230769231,0.014895270460881028
B,0.1,dry,85,2,4044.599923722626,99.3975490895631,0.4096242413281801,411.39999999999986,50.09230769230769,1.9,0.004906105510282341
